time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,VWAP,Upper Band #1,Lower Band #1,RTH VWAP,VWAP +1 SD,VWAP -1 SD,POC,VAH,VAL,RTH Open,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3
1784826900,28936.5,28951.5,28908.5,28934.5,28962.177514237592,29058.8222596519,28865.532768823283,28962.177514237592,28991.170937861883,28933.1840906133,28961.523994596988,29058.883521892123,28864.164467301853,29528,29603,29486,0,,,,,,,,,,,,,,
1784827200,28934.5,28968.5,28922.25,28958.25,28961.99311361916,29058.105185061897,28865.88104217642,28961.99311361916,28990.82673505198,28933.159492186336,28961.389874266133,29058.20533076467,28864.574417767595,29528,29603,29486,0,,,,,,,,,,,,,,
1784827500,28958.75,28971.75,28945.25,28947.25,28961.94946195005,29057.726350343695,28866.172573556407,28961.94946195005,28990.682528468144,28933.21639543196,28961.343448458105,29057.82143223112,28864.86546468509,29528,29603,29486,0,,,,,,,,,,,,,,
1784827800,28947,28951,28899.75,28915,28961.604620838865,29056.951575305135,28866.257666372596,28961.604620838865,28990.208707178746,28933.000534498984,28960.940747475754,29057.006586598825,28864.87490835268,29528,29603,29486,0,,,,,,,,,,,,,,
1784828100,28914.25,28919.25,28880.25,28884.25,28961.08012846703,29056.193552478002,28865.96670445606,28961.08012846703,28989.614155670322,28932.54610126374,28960.38033897374,29056.232203514955,28864.528474432525,29528,29603,29486,0,,,,,,,,,,,,,,
1784828400,28884.5,28899,28865.25,28888.75,28960.36762215455,29055.323801636532,28865.41144267257,28960.36762215455,28988.854475999146,28931.880768309955,28959.67394589877,29055.35810083729,28863.989790960248,29528,29603,29486,0,,,,,,,,,,,,,,
1784828700,28888.75,28924,28876.25,28915.75,28959.83790623608,29054.532344427727,28865.143468044433,28959.83790623608,28988.246237693573,28931.429574778587,28959.187547992726,29054.5799083374,28863.79518764805,29528,29603,29486,0,,,,,,,,,,,,,,
1784829000,28915.25,28922.75,28890.5,28891,28959.441837270613,29053.908928723355,28864.97474581787,28959.441837270613,28987.781964706435,28931.10170983479,28958.771244438783,29053.944800820485,28863.59768805708,29528,29603,29486,0,,,,,,,,,,,,,,
1784829300,28890.75,28891.75,28859.75,28861.5,28958.798916472024,29053.1842773278,28864.413555616247,28958.798916472024,28987.114524728757,28930.48330821529,28958.095471653654,29053.211835804006,28862.979107503303,29528,29603,29486,0,,,,,,,,,,,,,,
1784829600,28862.25,28877.25,28845.25,28855.5,28957.929781107716,29052.350317075725,28863.509245139707,28957.929781107716,28986.255941898118,28929.603620317313,28957.226109870677,29052.371203972685,28862.08101576867,29528,29603,29486,0,,,,,,,,,,,,,,
1784829900,28855.75,28865.5,28836.5,28841.5,28957.253619891144,29051.763564267287,28862.743675515,28957.253619891144,28985.606603203985,28928.900636578303,28956.541971755934,29051.780336505853,28861.303607006015,29528,29603,29486,0,,,,,,,,,,,,,,
1784830200,28841.75,28872.5,28837,28854,28956.506677418594,29051.099104265777,28861.91425057141,28956.506677418594,28984.88440547275,28928.12894936444,28955.822520396865,29051.107838653996,28860.537202139734,29528,29603,29486,0,,,,,,,,,,,,,,
1784830500,28854,28872.5,28839,28850,28955.8313523462,29050.476500663546,28861.18620402885,28955.8313523462,28984.224896841402,28927.437807850994,28955.151422965064,29050.480031895793,28859.822814034334,29528,29603,29486,0,,,,,,,,,,,,,,
1784830800,28850.25,28876.5,28843,28874.25,28955.278548232673,29049.923168651043,28860.633927814302,28955.278548232673,28983.671934358183,28926.885162107163,28954.623470855724,29049.923555782785,28859.323385928663,29528,29603,29486,0,,,,,,,,,,,,,,
1784831100,28873.75,28878.75,28849.25,28869,28954.75720553153,29049.359962307448,28860.15444875561,28954.75720553153,28983.138032564304,28926.376378498753,28954.093999162935,29049.356106946503,28858.831891379366,29528,29603,29486,0,,,,,,,,,,,,,,
1784831400,28868.75,28891.75,28862.25,28891.25,28954.25742634944,29048.750222891413,28859.764629807465,28954.25742634944,28982.60526531203,28925.909587386846,28953.619866594363,29048.748566711703,28858.491166477022,29528,29603,29486,0,,,,,,,,,,,,,,
1784831700,28890.5,28897.5,28848.5,28862.25,28953.692206644148,29048.08562721005,28859.298786078245,28953.692206644148,28982.01023281392,28925.374180474377,28953.02173473687,29048.075372923144,28857.968096550598,29528,29603,29486,0,,,,,,,,,,,,,,
1784832000,28862.25,28870.25,28839.25,28844.5,28953.156516725812,29047.57734868978,28858.735684761843,28953.156516725812,28981.482766315003,28924.830267136622,28952.474975609715,29047.563953593908,28857.385997625523,29528,29603,29486,0,,,,,,,,,,,,,,
1784832300,28844.75,28873.25,28843.25,28858.5,28952.597040908007,29047.038283518286,28858.15579829773,28952.597040908007,28980.92941369109,28924.264668124924,28951.93872535943,29047.02082167475,28856.85662904411,29528,29603,29486,0,,,,,,,,,,,,,,
1784832600,28859,28863.75,28825,28826.5,28951.986928769278,29046.514128588162,28857.459728950394,28951.986928769278,28980.345088714945,28923.62876882361,28951.303502929502,29046.496600410486,28856.11040544852,29528,29603,29486,0,,,,,,,,,,,,,,
1784832900,28826.25,28847.25,28818.5,28844,28951.28033239816,29045.962692814617,28856.597971981704,28951.28033239816,28979.685040523098,28922.875624273223,28950.616470421948,29045.935942223496,28855.2969986204,29528,29603,29486,0,,,,,,,,,,,,,,
1784833200,28844,28861,28809,28809.75,28950.49472607983,29045.363855849988,28855.62559630967,28950.49472607983,28978.955465010877,28922.03398714878,28949.806773539818,29045.338247929732,28854.275299149904,29528,29603,29486,0,,,,,,,,,,,,,,
1784833500,28810.25,28822.5,28800.25,28803.5,28949.778186114825,29044.93761898987,28854.61875323978,28949.778186114825,28978.326015977338,28921.230356252312,28949.091819791385,29044.905929203745,28853.277710379025,29528,29603,29486,0,,,,,,,,,,,,,,
1784833800,28802.75,28818.25,28795.25,28799.5,28949.157905267675,29044.58788780899,28853.72792272636,28949.157905267675,28977.78690003007,28920.52891050528,28948.476141690822,29044.549258882704,28852.40302449894,29528,29603,29486,0,,,,,,,,,,,,,,
1784834100,28800,28835.75,28798.5,28819.5,28948.37973266598,29044.08591998682,28852.67354534514,28948.37973266598,28977.091588862233,28919.667876469728,28947.7275600302,29044.030706955775,28851.42441310462,29528,29603,29486,0,,,,,,,,,,,,,,
1784834400,28819,28868.5,28818.5,28868.5,28947.693283692566,29043.459088032963,28851.92747935217,28947.693283692566,28976.423024994685,28918.963542390447,28947.099173208935,29043.397595946622,28850.800750471248,29528,29603,29486,0,,,,,,,,,,,,,,
1784834700,28867.75,28889,28855.75,28877.25,28947.13630581872,29042.76484985551,28851.50776178193,28947.13630581872,28975.824869029755,28918.447742607685,28946.558156690655,29042.703920204738,28850.41239317657,29528,29603,29486,0,,,,,,,,,,,,,,
1784835000,28877.5,28889.75,28826.75,28854.5,28946.288648288533,29041.813390349933,28850.763906227134,28946.288648288533,28974.946070906954,28917.631225670113,28945.665161986275,29041.74331920244,28849.58700477011,29528,29603,29486,0,,,,,,,,,,,,,,
1784835300,28853.75,28860,28832.75,28833.75,28945.670977333386,29041.229544016387,28850.112410650385,28945.670977333386,28974.338547338288,28917.003407328484,28945.033625416516,29041.156723090884,28848.910527742148,29528,29603,29486,0,,,,,,,,,,,,,,
1784835600,28833.5,28838.75,28796,28797,28944.860386815064,29040.664455751645,28849.056317878483,28944.860386815064,28973.60160749604,28916.11916613409,28944.191128394326,29040.598162710205,28847.784094078448,29528,29603,29486,0,,,,,,,,,,,,,,
1784835900,28796.5,28806.25,28780,28793.5,28943.660174764,29040.01844791577,28847.301901612234,28943.660174764,28972.567656709532,28914.75269281847,28942.98977627245,29039.944571311014,28846.034981233886,29528,29603,29486,0,,,,,,,,,,,,,,
1784836200,28792.75,28840.75,28792.5,28830,28941.910447084938,29038.77854248971,28845.042351680167,28941.910447084938,28970.97087570637,28912.850018463505,28941.34468302886,29038.664875783365,28844.024490274354,29528,29603,29486,0,,,,,,,,,,,,,,
1784836500,28830.5,28927.5,28830.5,28908.5,28940.94320318741,29037.45120884498,28844.435197529838,28940.94320318741,28969.89560488468,28911.990801490138,28940.594003943334,29037.41693092637,28843.771076960296,29528,29603,29486,0,,,,,,,,,,,,,,
1784836800,28909,29019.75,28907.5,29003,28941.20771109427,29037.062582775365,28845.352839413175,28941.20771109427,28969.9641725986,28912.45124958994,,,,29029,29068,28843,0,,,,,,,,,,,,,,
1784837100,29003.5,29021.25,28994,29008.25,28941.561892150312,29037.27810472029,28845.845679580332,28941.561892150312,28970.276755921306,28912.847028379318,,,,29029,29068,28843,0,,,,,,,,,,,,,,
1784837400,29008,29041.25,29007.75,29022,28941.994544937064,29037.621627481665,28846.367462392463,28941.994544937064,28970.682669700444,28913.306420173685,,,,29029,29068,28843,0,,,,,,,,,,,,,,
1784899800,28834.25,28900.75,28793.5,28897.5,28856.5,28856.5,28856.5,28856.5,28856.5,28856.5,28863.916666666668,28863.916666666668,28863.916666666668,29029,29068,28843,1,,,,,,,,,,,,,,
1784900100,28897.5,28916.5,28795.5,28822.75,28857.285668221055,28858.06690563245,28856.50443080966,28857.285668221055,28857.520039444473,28857.051296997637,28854.362941098654,28863.862789180886,28844.86309301642,29029,29068,28843,0,,,,,,,,,,,,,,
1784900400,28822.75,28826,28752.25,28779.25,28841.290937632068,28868.491394410794,28814.09048085334,28841.290937632068,28849.451074665685,28833.13080059845,28836.7471133465,28867.794449583555,28805.699777109447,29029,29068,28843,0,,,,,,,,,,,,,,
1784900700,28779,28804.5,28739.75,28794.25,28829.25513195973,28863.844010170742,28794.666253748717,28829.25513195973,28839.631795423033,28818.878468496427,28825.618877905166,28861.532379672655,28789.705376137677,29029,29068,28843,0,,,,,,,,,,,,,,
1784901000,28794.25,28796,28630.25,28638.75,28804.54855137641,28860.719516546236,28748.377586206585,28804.54855137641,28821.39984092736,28787.697261825462,28795.980828589043,28860.80208909116,28731.159568086925,29029,29068,28843,0,,,,,,,,,,,,,,
1784901300,28638.25,28662.25,28607.5,28617.25,28782.686526051966,28860.573260329365,28704.799791774567,28782.686526051966,28806.052546335188,28759.320505768745,28774.908199224046,28857.04349871516,28692.772899732932,29029,29068,28843,0,,,,,,,,,,,,,,
1784901600,28617.5,28689.25,28599.5,28633.25,28760.68183798915,28849.741299200996,28671.6223767773,28760.68183798915,28787.399676352703,28733.963999625594,28754.92367482396,28844.507557982633,28665.339791665287,29029,29068,28843,0,,,,,,,,,,,,,,
1784901900,28633.25,28734,28627.75,28721.75,28750.90527255855,28838.54783504629,28663.26271007081,28750.90527255855,28777.198041304873,28724.612503812226,28747.6748766246,28833.976468338133,28661.373284911064,29029,29068,28843,0,,,,,,,,,,,,,,
1784902200,28722,28746,28680.25,28715.5,28747.374611740262,28831.140043793635,28663.60917968689,28747.374611740262,28772.504241356273,28722.24498212425,28744.2663441253,28826.724812991673,28661.807875258924,29029,29068,28843,0,,,,,,,,,,,,,,
1784902500,28715.25,28726.5,28593.25,28627.25,28739.503670534854,28822.71172229079,28656.295618778917,28739.503670534854,28764.466086061635,28714.541255008073,28735.10100445231,28818.373993151734,28651.828015752886,29029,29068,28843,0,,,,,,,,,,,,,,
1784902800,28627.25,28718.25,28600.25,28687.25,28733.58774365931,28816.444123226178,28650.731364092444,28733.58774365931,28758.44465752937,28708.730829789252,28730.25797796894,28812.28359986798,28648.2323560699,29029,29068,28843,0,,,,,,,,,,,,,,
1784903100,28687.75,28702.25,28656.75,28686,28730.627021430093,28811.88183890733,28649.372203952855,28730.627021430093,28755.003466673264,28706.25057618692,28727.403520032352,28807.799500395326,28647.00753966938,29029,29068,28843,0,,,,,,,,,,,,,,
1784903400,28685.75,28690.5,28598.5,28600.5,28725.177478405498,28806.61029259138,28643.744664219616,28725.177478405498,28749.607322661264,28700.74763414973,28721.27881967606,28802.629053557404,28639.928585794714,29029,29068,28843,0,,,,,,,,,,,,,,
1784903700,28600.25,28638.75,28567,28578,28718.34524088516,28802.704373497152,28633.986108273166,28718.34524088516,28743.652980668758,28693.03750110156,28714.577855497686,28798.67255698355,28630.48315401182,29029,29068,28843,0,,,,,,,,,,,,,,
1784904000,28578,28601,28557,28581.75,28711.501688002078,28799.078200103955,28623.9251759002,28711.501688002078,28737.77464163264,28685.228734371514,28707.943517042597,28794.965817651275,28620.92121643392,29029,29068,28843,0,,,,,,,,,,,,,,
1784904300,28582,28619.75,28548.5,28615.25,28706.44091378786,28795.485039558902,28617.39678801682,28706.44091378786,28733.154151519175,28679.727676056547,28703.164295744085,28791.329914535567,28614.998676952604,29029,29068,28843,0,,,,,,,,,,,,,,
1784904600,28615.25,28659.75,28605.5,28644.25,28703.476873675656,28791.968836592856,28614.984910758456,28703.476873675656,28730.024462550817,28676.929284800495,28700.538559093857,28787.91795672405,28613.159161463664,29029,29068,28843,0,,,,,,,,,,,,,,
1784904900,28644,28756,28644,28743.25,28703.179065279823,28789.68218795214,28616.675942607504,28703.179065279823,28729.130002081518,28677.228128478127,28701.158724942085,28786.61158754645,28615.70586233772,29029,29068,28843,0,,,,,,,,,,,,,,
1784905200,28743,28772.75,28698.25,28699.25,28704.190531328408,28789.079002482846,28619.30206017397,28704.190531328408,28729.657072674738,28678.723989982078,28702.054470096555,28785.88440830601,28618.2245318871,29029,29068,28843,0,,,,,,,,,,,,,,
1784905500,28699.75,28718.25,28655.75,28658.5,28703.46046770119,28786.958638272547,28619.96229712983,28703.46046770119,28728.509918872594,28678.411016529783,28701.206008390658,28783.69687761049,28618.715139170825,29029,29068,28843,0,,,,,,,,,,,,,,
1784905800,28658.25,28804.25,28649.25,28787.75,28704.597012118214,28785.990904700036,28623.203119536392,28704.597012118214,28729.01517989276,28680.178844343667,28703.640879103878,28784.569048701753,28622.712709506002,29029,29068,28843,0,,,,,,,,,,,,,,
1784906100,28788,28851,28750.75,28760.25,28708.422062606052,28789.796348437827,28627.047776774278,28708.422062606052,28732.834348355584,28684.00977685652,28707.50235467983,28788.468109887595,28626.536599472063,29029,29068,28843,0,,,,,,,,,,,,,,
1784906400,28759.75,28819.25,28753,28795.25,28710.551755876953,28791.677478067493,28629.426033686414,28710.551755876953,28734.889472534116,28686.21403921979,28709.87214483079,28790.82357666769,28628.92071299389,29029,29068,28843,0,,,,,,,,,,,,,,
1784906700,28796.25,28846,28786.5,28794.5,28713.01020322364,28794.494452813997,28631.52595363328,28713.01020322364,28737.455478100746,28688.56492834653,28712.430392876897,28793.861731560817,28630.999054192976,29029,29068,28843,0,,,,,,,,,,,,,,
1784907000,28794.75,28836.75,28778,28781.75,28715.14218347628,28796.683638147093,28633.600728805468,28715.14218347628,28739.604619877526,28690.679747075035,28714.602614265063,28796.133723773983,28633.071504756143,29029,29068,28843,0,,,,,,,,,,,,,,
1784907300,28782.75,28860.75,28780,28856.5,28717.448021581138,28799.541044743044,28635.354998419232,28717.448021581138,28742.07592852971,28692.820114632566,28717.193361815618,28799.65341743313,28634.733306198108,29029,29068,28843,0,,,,,,,,,,,,,,
1784907600,28856,28871.25,28783.75,28800.25,28720.030916968866,28802.85562241329,28637.20621152444,28720.030916968866,28744.878328602194,28695.18350533554,28719.56232337803,28802.47618388394,28636.648462872123,29029,29068,28843,0,,,,,,,,,,,,,,
1784907900,28800,28825.25,28786,28797.5,28721.399650229854,28804.2019569711,28638.597343488607,28721.399650229854,28746.24034225223,28696.55895820748,28720.951011391793,28803.860600484502,28638.041422299084,29029,29068,28843,0,,,,,,,,,,,,,,
1784908200,28797.75,28844.75,28797.25,28830.75,28723.052168348604,28806.086863238786,28640.01747345842,28723.052168348604,28747.96257681566,28698.14175988155,28722.725008064514,28806.007988854122,28639.442027274905,29029,29068,28843,0,,,,,,,,,,,,,,
1784908500,28830.5,28878,28827.75,28870.75,28724.798543853845,28808.601327011293,28640.995760696398,28724.798543853845,28749.93937880108,28699.657708906612,28724.57194085475,28808.773528170856,28640.37035353864,29029,29068,28843,0,,,,,,,,,,,,,,
1784908800,28871,28888.75,28843,28885.25,28726.66188935109,28811.5431140992,28641.78066460298,28726.66188935109,28752.126256775522,28701.197521926657,28726.442374290324,28811.724489895118,28641.16025868553,29029,29068,28843,0,,,,,,,,,,,,,,
1784909100,28885,28912.5,28874,28898.5,28729.095201933018,28815.678815925945,28642.51158794009,28729.095201933018,28755.070286130896,28703.12011773514,28728.915589824526,28815.962047517147,28641.869132131906,29029,29068,28843,0,,,,,,,,,,,,,,
1784909400,28898.25,28925.5,28866.25,28868,28732.040439022036,28820.487194477377,28643.593683566694,28732.040439022036,28758.57446565864,28705.50641238543,28731.810571093916,28820.613865322113,28643.00727686572,29029,29068,28843,0,,,,,,,,,,,,,,
1784909700,28868.5,28871,28846.75,28860.75,28733.77494228034,28822.882704078893,28644.667180481785,28733.77494228034,28760.507270819904,28707.042613740774,28733.518060725506,28822.936651363485,28644.099470087527,29029,29068,28843,0,,,,,,,,,,,,,,
1784910000,28861,28886.75,28857.25,28879.5,28735.22008848608,28824.958886790544,28645.481290181615,28735.22008848608,28762.141727977418,28708.29844899474,28735.001420237713,28825.10404662017,28644.898793855256,29029,29068,28843,0,,,,,,,,,,,,,,
